date,state,new_cases,total_cases,net_change,hosp,icu,vent,active_cases,smooth_cases,hosp_ratio,as_at
2021-03-29,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-03-30,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-03-31,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-01,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-02,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-03,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-04,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-05,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-06,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-07,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-08,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-09,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-10,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-11,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-12,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-13,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-14,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-15,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-16,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-17,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-18,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-19,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-20,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-21,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-22,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-23,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-24,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-25,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-26,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-27,act,0,123,0,0,0,0,0,0,NA,2022-01-28
2021-04-28,act,1,124,1,0,0,0,1,0.2,0,2022-01-28
2021-04-29,act,0,124,0,0,0,0,1,0.2,0,2022-01-28
2021-04-30,act,0,124,0,0,0,0,1,0.2,0,2022-01-28
2021-05-01,act,0,124,0,0,0,0,1,0.2,0,2022-01-28
2021-05-02,act,0,124,0,0,0,0,1,0.2,0,2022-01-28
2021-05-03,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-04,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-05,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-06,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-07,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-08,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-09,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-10,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-11,act,0,124,0,0,0,0,1,0,0,2022-01-28
2021-05-12,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-13,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-14,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-15,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-16,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-17,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-18,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-19,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-20,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-21,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-22,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-23,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-24,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-25,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-26,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-27,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-28,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-29,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-30,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-05-31,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-01,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-02,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-03,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-04,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-05,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-06,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-07,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-08,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-09,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-10,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-11,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-12,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-13,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-14,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-15,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-16,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-17,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-18,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-19,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-20,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-21,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-22,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-23,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-24,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-25,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-26,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-27,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-28,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-29,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-06-30,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-01,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-02,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-03,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-04,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-05,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-06,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-07,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-08,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-09,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-10,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-11,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-12,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-13,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-14,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-15,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-16,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-17,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-18,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-19,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-20,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-21,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-22,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-23,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-24,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-25,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-26,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-27,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-28,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-29,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-30,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-07-31,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-01,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-02,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-03,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-04,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-05,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-06,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-07,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-08,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-09,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-10,act,0,124,0,0,0,0,0,0,NA,2022-01-28
2021-08-11,act,1,125,1,0,0,0,1,0.2,0,2022-01-28
2021-08-12,act,4,129,4,0,0,0,5,1,0,2022-01-28
2021-08-13,act,1,130,1,0,0,0,6,1.2,0,2022-01-28
2021-08-14,act,3,133,3,0,0,0,9,1.8,0,2022-01-28
2021-08-15,act,19,152,19,0,0,0,28,5.6,0,2022-01-28
2021-08-16,act,17,169,17,0,0,0,45,8.8,0,2022-01-28
2021-08-17,act,22,191,22,0,0,0,67,12.4,0,2022-01-28
2021-08-18,act,16,207,16,0,0,0,83,15.4,0,2022-01-28
2021-08-19,act,12,218,11,1,0,0,95,17.2,0.010526315789473684,2022-01-28
2021-08-20,act,8,226,8,2,0,0,103,15,0.019417475728155338,2022-01-28
2021-08-21,act,19,245,19,2,0,0,122,15.4,0.01639344262295082,2022-01-28
2021-08-22,act,16,261,16,4,0,0,138,14.2,0.028985507246376812,2022-01-28
2021-08-23,act,30,291,30,4,1,0,168,17,0.023809523809523808,2022-01-28
2021-08-24,act,9,300,9,6,1,0,177,16.4,0.03389830508474576,2022-01-28
2021-08-25,act,14,314,14,9,3,0,190,17.6,0.04736842105263158,2022-01-28
2021-08-26,act,21,335,21,11,1,0,207,18,0.05314009661835749,2022-01-28
2021-08-27,act,26,361,26,10,1,0,232,20,0.04310344827586207,2022-01-28
2021-08-28,act,13,374,13,10,1,0,242,16.6,0.04132231404958678,2022-01-28
2021-08-29,act,12,385,11,12,3,1,235,17.2,0.05106382978723404,2022-01-28
2021-08-30,act,13,398,13,10,3,1,231,17,0.04329004329004329,2022-01-28
2021-08-31,act,23,421,23,13,4,1,232,17.4,0.05603448275862069,2022-01-28
2021-09-01,act,12,433,12,13,4,2,228,14.6,0.05701754385964912,2022-01-28
2021-09-02,act,18,451,18,10,3,1,234,15.6,0.042735042735042736,2022-01-28
2021-09-03,act,32,483,32,8,2,1,258,19.6,0.031007751937984496,2022-01-28
2021-09-04,act,15,498,15,9,1,1,254,20,0.03543307086614173,2022-01-28
2021-09-05,act,11,509,11,11,1,1,249,17.6,0.04417670682730924,2022-01-28
2021-09-06,act,19,528,19,8,1,1,238,19,0.03361344537815126,2022-01-28
2021-09-07,act,20,548,20,10,2,1,249,19.4,0.040160642570281124,2022-01-28
2021-09-08,act,15,563,15,9,2,1,250,16,0.036,2022-01-28
2021-09-09,act,24,587,24,15,4,1,253,17.8,0.05928853754940711,2022-01-28
2021-09-10,act,15,602,15,16,3,1,242,18.6,0.06611570247933884,2022-01-28
2021-09-11,act,15,617,15,10,3,1,244,17.8,0.040983606557377046,2022-01-28
2021-09-12,act,13,630,13,9,3,1,245,16.4,0.036734693877551024,2022-01-28
2021-09-13,act,22,652,22,10,2,1,254,17.8,0.03937007874015748,2022-01-28
2021-09-14,act,13,665,13,7,1,1,244,15.6,0.028688524590163935,2022-01-28
2021-09-15,act,15,680,15,9,1,1,247,15.6,0.03643724696356275,2022-01-28
2021-09-16,act,30,710,30,8,1,1,259,18.6,0.03088803088803089,2022-01-28
2021-09-17,act,15,725,15,8,1,1,242,19,0.03305785123966942,2022-01-28
2021-09-18,act,17,742,17,8,2,1,244,18,0.03278688524590164,2022-01-28
2021-09-19,act,7,749,7,5,2,1,240,16.8,0.020833333333333332,2022-01-28
2021-09-20,act,16,765,16,10,2,1,237,17,0.04219409282700422,2022-01-28
2021-09-21,act,17,782,17,12,2,1,234,14.4,0.05128205128205128,2022-01-28
2021-09-22,act,16,798,16,12,2,1,235,14.6,0.05106382978723404,2022-01-28
2021-09-23,act,19,817,19,12,3,2,230,15,0.05217391304347826,2022-01-28
2021-09-24,act,32,849,32,10,4,3,247,20,0.04048582995951417,2022-01-28
2021-09-25,act,25,874,25,10,4,3,257,21.8,0.038910505836575876,2022-01-28
2021-09-26,act,19,893,19,8,3,3,263,22.2,0.030418250950570342,2022-01-28
2021-09-27,act,13,906,13,8,3,3,254,21.6,0.031496062992125984,2022-01-28
2021-09-28,act,22,928,22,10,3,3,263,22.2,0.03802281368821293,2022-01-28
2021-09-29,act,31,959,31,10,3,3,279,22,0.035842293906810034,2022-01-28
2021-09-30,act,52,1011,52,11,3,3,301,27.4,0.036544850498338874,2022-01-28
2021-10-01,act,52,1063,52,13,3,3,338,34,0.038461538461538464,2022-01-28
2021-10-02,act,38,1101,38,14,5,3,359,39,0.03899721448467967,2022-01-28
2021-10-03,act,28,1129,28,16,5,1,380,40.2,0.042105263157894736,2022-01-28
2021-10-04,act,33,1162,33,14,5,3,397,40.6,0.03526448362720403,2022-01-28
2021-10-05,act,28,1190,28,16,7,4,408,35.8,0.0392156862745098,2022-01-28
2021-10-06,act,41,1231,41,15,7,6,433,33.6,0.03464203233256351,2022-01-28
2021-10-07,act,40,1271,40,16,6,5,454,34,0.03524229074889868,2022-01-28
2021-10-08,act,25,1296,25,17,5,5,447,33.4,0.03803131991051454,2022-01-28
2021-10-09,act,30,1326,30,15,6,5,452,32.8,0.033185840707964605,2022-01-28
2021-10-10,act,32,1358,32,18,7,5,465,33.6,0.03870967741935484,2022-01-28
2021-10-11,act,28,1386,28,19,8,5,480,31,0.03958333333333333,2022-01-28
2021-10-12,act,51,1437,51,16,8,5,509,33.2,0.03143418467583497,2022-01-28
2021-10-13,act,46,1483,46,16,6,5,524,37.4,0.030534351145038167,2022-01-28
2021-10-14,act,35,1518,35,16,8,5,507,38.4,0.03155818540433925,2022-01-28
2021-10-15,act,20,1538,20,15,10,5,475,36,0.031578947368421054,2022-01-28
2021-10-16,act,33,1571,33,16,9,5,470,37,0.03404255319148936,2022-01-28
2021-10-17,act,17,1588,17,17,9,5,459,30.2,0.037037037037037035,2022-01-28
2021-10-18,act,24,1612,24,18,10,5,450,25.8,0.04,2022-01-28
2021-10-19,act,24,1636,24,20,8,5,446,23.6,0.04484304932735426,2022-01-28
2021-10-20,act,28,1664,28,21,10,5,433,25.2,0.04849884526558892,2022-01-28
2021-10-21,act,13,1677,13,20,11,5,406,21.2,0.04926108374384237,2022-01-28
2021-10-22,act,24,1701,24,19,12,4,405,22.6,0.04691358024691358,2022-01-28
2021-10-23,act,9,1710,9,20,11,4,384,19.6,0.052083333333333336,2022-01-28
2021-10-24,act,9,1719,9,20,10,5,361,16.6,0.055401662049861494,2022-01-28
2021-10-25,act,12,1731,12,15,9,5,345,13.4,0.043478260869565216,2022-01-28
2021-10-26,act,10,1741,10,11,6,5,304,12.8,0.03618421052631579,2022-01-28
2021-10-27,act,8,1749,8,10,7,5,266,9.6,0.03759398496240601,2022-01-28
2021-10-28,act,10,1759,10,9,6,5,241,9.8,0.03734439834024896,2022-01-28
2021-10-29,act,9,1768,9,9,5,5,230,9.8,0.0391304347826087,2022-01-28
2021-10-30,act,7,1775,7,9,5,5,204,8.8,0.04411764705882353,2022-01-28
2021-10-31,act,5,1780,5,8,3,3,192,7.8,0.041666666666666664,2022-01-28
2021-11-01,act,8,1788,8,7,4,4,176,7.8,0.03977272727272727,2022-01-28
2021-11-02,act,15,1803,15,5,2,1,167,8.8,0.029940119760479042,2022-01-28
2021-11-03,act,13,1816,13,6,2,2,152,9.6,0.039473684210526314,2022-01-28
2021-11-04,act,6,1822,6,3,1,1,145,9.4,0.020689655172413793,2022-01-28
2021-11-05,act,18,1840,18,2,1,1,139,12,0.014388489208633094,2022-01-28
2021-11-06,act,13,1853,13,1,1,1,143,13,0.006993006993006993,2022-01-28
2021-11-07,act,13,1866,13,1,1,1,147,12.6,0.006802721088435374,2022-01-28
2021-11-08,act,18,1884,18,1,1,1,153,13.6,0.006535947712418301,2022-01-28
2021-11-09,act,9,1893,9,0,0,0,152,14.2,0,2022-01-28
2021-11-10,act,9,1902,9,0,0,0,153,12.4,0,2022-01-28
2021-11-11,act,15,1917,15,0,0,0,158,12.8,0,2022-01-28
2021-11-12,act,11,1928,11,0,0,0,160,12.4,0,2022-01-28
2021-11-13,act,15,1943,15,0,0,0,168,11.8,0,2022-01-28
2021-11-14,act,10,1953,10,1,0,0,173,12,0.005780346820809248,2022-01-28
2021-11-15,act,12,1965,12,4,1,1,177,12.6,0.022598870056497175,2022-01-28
2021-11-16,act,6,1971,6,3,0,1,168,10.8,0.017857142857142856,2022-01-28
2021-11-17,act,25,1996,25,3,1,1,180,13.6,0.016666666666666666,2022-01-28
2021-11-18,act,17,2013,17,3,1,1,191,14,0.015706806282722512,2022-01-28
2021-11-19,act,14,2026,13,3,1,1,187,14.8,0.016042780748663103,2022-01-28
2021-11-20,act,16,2042,16,5,2,1,190,15.6,0.02631578947368421,2022-01-28
2021-11-21,act,11,2053,11,5,2,2,188,16.6,0.026595744680851064,2022-01-28
2021-11-22,act,19,2072,19,6,3,2,189,15.4,0.031746031746031744,2022-01-28
2021-11-23,act,15,2087,15,6,3,2,195,15,0.03076923076923077,2022-01-28
2021-11-24,act,8,2095,8,7,3,3,194,13.8,0.03608247422680412,2022-01-28
2021-11-25,act,8,2103,8,7,4,4,187,12.2,0.0374331550802139,2022-01-28
2021-11-26,act,7,2110,7,6,5,4,183,11.4,0.03278688524590164,2022-01-28
2021-11-27,act,7,2117,7,7,5,4,175,9,0.04,2022-01-28
2021-11-28,act,7,2124,7,7,5,4,172,7.4,0.040697674418604654,2022-01-28
2021-11-29,act,6,2130,6,8,4,4,166,7,0.04819277108433735,2022-01-28
2021-11-30,act,4,2134,4,8,3,2,164,6.2,0.04878048780487805,2022-01-28
2021-12-01,act,8,2142,8,7,3,1,147,6.4,0.047619047619047616,2022-01-28
2021-12-02,act,4,2146,4,4,3,0,134,5.8,0.029850746268656716,2022-01-28
2021-12-03,act,7,2153,7,6,3,0,127,5.8,0.047244094488188976,2022-01-28
2021-12-04,act,6,2156,3,6,2,0,117,5.8,0.05128205128205128,2022-01-28
2021-12-05,act,6,2164,8,6,3,0,112,6.2,0.05357142857142857,2022-01-28
2021-12-06,act,3,2167,3,5,3,0,96,5.2,0.052083333333333336,2022-01-28
2021-12-07,act,8,2175,8,4,2,0,89,6,0.0449438202247191,2022-01-28
2021-12-08,act,4,2179,4,5,2,0,85,5.4,0.058823529411764705,2022-01-28
2021-12-09,act,6,2185,6,5,2,0,83,5.4,0.060240963855421686,2022-01-28
2021-12-10,act,11,2196,11,5,2,0,87,6.4,0.05747126436781609,2022-01-28
2021-12-11,act,1,2197,1,4,2,0,81,6,0.04938271604938271,2022-01-28
2021-12-12,act,3,2200,3,4,2,0,77,5,0.05194805194805195,2022-01-28
2021-12-13,act,4,2204,4,4,1,0,75,5,0.05333333333333334,2022-01-28
2021-12-14,act,7,2211,7,3,1,0,78,5.2,0.038461538461538464,2022-01-28
2021-12-15,act,11,2222,11,3,1,0,81,5.2,0.037037037037037035,2022-01-28
2021-12-16,act,20,2242,20,4,0,0,97,9,0.041237113402061855,2022-01-28
2021-12-17,act,18,2260,18,3,0,0,108,12,0.027777777777777776,2022-01-28
2021-12-18,act,18,2278,18,3,0,0,120,14.8,0.025,2022-01-28
2021-12-19,act,13,2291,13,3,0,0,127,16,0.023622047244094488,2022-01-28
2021-12-20,act,16,2307,16,3,0,0,140,17,0.02142857142857143,2022-01-28
2021-12-21,act,58,2365,58,3,0,0,190,24.6,0.015789473684210527,2022-01-28
2021-12-22,act,85,2450,85,3,0,0,271,38,0.01107011070110701,2022-01-28
2021-12-23,act,102,2552,102,2,0,0,367,54.8,0.005449591280653951,2022-01-28
2021-12-24,act,142,2694,142,2,0,0,498,80.6,0.004016064257028112,2022-01-28
2021-12-25,act,71,2756,62,1,0,0,568,91.6,0.0017605633802816902,2022-01-28
2021-12-26,act,189,2942,186,1,0,0,754,117.8,0.001326259946949602,2022-01-28
2021-12-27,act,252,3186,244,3,0,0,1002,151.2,0.0029940119760479044,2022-01-28
2021-12-28,act,138,3324,138,4,0,0,1133,158.4,0.00353045013239188,2022-01-28
2021-12-29,act,253,3564,240,4,0,0,1375,180.6,0.002909090909090909,2022-01-28
2021-12-30,act,462,4010,446,6,0,0,1817,258.8,0.003302146395156852,2022-01-28
2021-12-31,act,448,4448,438,6,0,0,2247,310.6,0.0026702269692923898,2022-01-28
2022-01-01,act,506,4919,471,9,1,1,2735,361.4,0.0032906764168190127,2022-01-28
2022-01-02,act,514,5323,404,11,2,1,3236,436.6,0.003399258343634116,2022-01-28
2022-01-03,act,926,6244,921,13,1,1,4146,571.2,0.003135552339604438,2022-01-28
2022-01-04,act,810,7006,762,16,1,1,4898,640.8,0.0032666394446712946,2022-01-28
2022-01-05,act,992,8021,1015,20,2,2,5805,749.6,0.0034453057708871662,2022-01-28
2022-01-06,act,1246,9429,1408,24,3,3,6949,897.6,0.0034537343502662253,2022-01-28
2022-01-07,act,1305,10777,1348,24,5,4,8112,1055.8,0.0029585798816568047,2022-01-28
2022-01-08,act,1039,12176,1399,27,4,4,9080,1078.4,0.002973568281938326,2022-01-28
2022-01-09,act,938,13248,1072,25,4,3,9829,1104,0.002543493743005392,2022-01-28
2022-01-10,act,1508,15306,2058,28,4,3,11085,1207.2,0.002525935949481281,2022-01-28
2022-01-11,act,1078,16358,1052,23,3,2,12025,1173.6,0.0019126819126819127,2022-01-28
2022-01-12,act,1020,17661,1303,24,3,2,12792,1116.6,0.001876172607879925,2022-01-28
2022-01-13,act,1125,19908,2247,27,3,3,13455,1133.8,0.002006688963210702,2022-01-28
2022-01-14,act,1320,21174,1266,30,3,3,14327,1210.2,0.0020939484888671737,2022-01-28
2022-01-15,act,1316,22396,1222,40,3,2,15137,1171.8,0.002642531545220321,2022-01-28
2022-01-16,act,1601,23761,1365,52,4,2,16224,1276.4,0.003205128205128205,2022-01-28
2022-01-17,act,1860,26341,2580,63,6,2,17158,1444.4,0.0036717566149900922,2022-01-28
2022-01-18,act,1467,27618,1277,60,5,2,17815,1512.8,0.0033679483581251753,2022-01-28
2022-01-19,act,892,28472,854,62,3,2,17715,1427.2,0.0034998588766581994,2022-01-28
2022-01-20,act,826,29240,768,62,2,1,17295,1329.2,0.0035848511130384506,2022-01-28
2022-01-21,act,666,29940,700,63,1,1,16656,1142.2,0.003782420749279539,2022-01-28
2022-01-22,act,694,30610,670,67,3,2,16311,909,0.004107657409110416,2022-01-28
2022-01-23,act,756,31037,427,68,3,1,16129,766.8,0.004216008432016864,2022-01-28
2022-01-24,act,904,32175,1138,67,3,1,15525,769.2,0.004315619967793881,2022-01-28
2022-01-25,act,896,32877,702,67,5,1,15343,783.2,0.004366812227074236,2022-01-28
2022-01-26,act,884,33684,807,73,4,1,15207,826.8,0.00480042085881502,2022-01-28
2020-02-29,nsw,1,5,1,0,0,0,NA,NA,NA,2022-01-28
2020-03-01,nsw,4,9,4,0,0,0,NA,NA,NA,2022-01-28
2020-03-02,nsw,6,15,6,0,0,0,NA,NA,NA,2022-01-28
2020-03-03,nsw,7,22,7,0,0,0,NA,NA,NA,2022-01-28
2020-03-04,nsw,3,25,3,0,0,0,NA,4.2,NA,2022-01-28
2020-03-05,nsw,3,28,3,0,0,0,NA,4.6,NA,2022-01-28
2020-03-06,nsw,8,36,8,0,0,0,NA,5.4,NA,2022-01-28
2020-03-07,nsw,4,40,4,0,0,0,NA,5,NA,2022-01-28
2020-03-08,nsw,7,47,7,0,0,0,NA,5,NA,2022-01-28
2020-03-09,nsw,14,61,14,0,0,0,NA,7.2,NA,2022-01-28
2020-03-10,nsw,4,65,4,0,0,0,NA,7.4,NA,2022-01-28
2020-03-11,nsw,13,78,13,0,0,0,NA,8.4,NA,2022-01-28
2020-03-12,nsw,14,92,14,0,0,0,NA,10.4,NA,2022-01-28
2020-03-13,nsw,20,112,20,0,0,0,108,13,0,2022-01-28
2020-03-14,nsw,22,134,22,0,0,0,129,14.6,0,2022-01-28
2020-03-15,nsw,37,171,37,0,0,0,162,21.2,0,2022-01-28
2020-03-16,nsw,39,210,39,0,0,0,195,26.4,0,2022-01-28
2020-03-17,nsw,57,267,57,0,0,0,245,35,0,2022-01-28
2020-03-18,nsw,40,307,40,0,0,0,282,39,0,2022-01-28
2020-03-19,nsw,46,353,46,0,0,0,325,43.8,0,2022-01-28
2020-03-20,nsw,83,436,83,0,0,0,400,53,0,2022-01-28
2020-03-21,nsw,97,533,97,0,0,0,493,64.6,0,2022-01-28
2020-03-22,nsw,136,669,136,0,0,0,622,80.4,0,2022-01-28
2020-03-23,nsw,149,818,149,0,0,0,757,102.2,0,2022-01-28
2020-03-24,nsw,211,1029,211,0,0,0,964,135.2,0,2022-01-28
2020-03-25,nsw,190,1219,190,0,0,0,1141,156.6,0,2022-01-28
2020-03-26,nsw,186,1405,186,0,0,0,1313,174.4,0,2022-01-28
2020-03-27,nsw,212,1617,212,0,0,0,1505,189.6,0,2022-01-28
2020-03-28,nsw,174,1791,174,0,0,0,1657,194.6,0,2022-01-28
2020-03-29,nsw,127,1918,127,0,0,0,1747,177.8,0,2022-01-28
2020-03-30,nsw,114,2032,114,0,0,0,1822,162.6,0,2022-01-28
2020-03-31,nsw,150,2182,150,0,42,22,1915,155.4,0,2022-01-28
2020-04-01,nsw,116,2298,116,0,43,20,1991,136.2,0,2022-01-28
2020-04-02,nsw,91,2389,91,0,42,22,2036,119.6,0,2022-01-28
2020-04-03,nsw,104,2493,104,0,41,23,2057,115,0,2022-01-28
2020-04-04,nsw,87,2580,87,118,39,23,2047,109.6,0.05764533463605276,2022-01-28
2020-04-05,nsw,57,2637,57,250,40,20,1968,91,0.12703252032520326,2022-01-28
2020-04-06,nsw,49,2686,49,103,37,24,1868,77.6,0.05513918629550321,2022-01-28
2020-04-07,nsw,48,2734,48,92,36,22,1705,69,0.05395894428152493,2022-01-28
2020-04-08,nsw,39,2773,39,88,31,21,1554,56,0.05662805662805663,2022-01-28
2020-04-09,nsw,49,2822,49,83,29,23,1417,48.4,0.05857445306986592,2022-01-28
2020-04-10,nsw,44,2857,35,78,30,23,1249,45.8,0.06244995996797438,2022-01-28
2020-04-11,nsw,-3,2854,-3,78,30,21,1072,35.4,0.07276119402985075,2022-01-28
2020-04-12,nsw,9,2863,9,77,30,21,954,27.6,0.08071278825995808,2022-01-28
2020-04-13,nsw,7,2870,7,80,32,19,847,21.2,0.09445100354191263,2022-01-28
2020-04-14,nsw,16,3075,205,73,29,18,713,14.6,0.10238429172510519,2022-01-28
2020-04-15,nsw,11,3086,11,64,26,19,608,8,0.10526315789473684,2022-01-28
